Close
69728.0
69037.0
67194.0
67424.0
66810.0
68115.0
68730.0
68653.0
68653.0
68576.0
68730.0
72569.0
72185.0
72185.0
71725.0
68269.0
68115.0
68115.0
68960.0
68269.0
68653.0
69114.0
68269.0
68499.0
68653.0
68576.0
68576.0
68653.0
68653.0
68730.0
68730.0
68346.0
66963.0
66195.0
65274.0
64506.0
63277.0
62817.0
63124.0
62740.0
63815.0
64890.0
60359.0
61358.0
59131.0
55061.0
54523.0
51528.0
51835.0
53217.0
50683.0
47228.0
43926.0
44540.0
47612.0
48533.0
49224.0
46844.0
47612.0
49915.0
50299.0
52219.0
52373.0
51835.0
54523.0
54216.0
54369.0
53678.0
54446.0
54677.0
54830.0
55214.0
54907.0
53217.0
53141.0
52910.0
51298.0
51451.0
52219.0
51758.0
51298.0
51912.0
53525.0
56443.0
57211.0
58055.0
58055.0
58363.0
58363.0
60282.0
60666.0
61127.0
62356.0
62202.0
62279.0
63354.0
63661.0
64890.0
65428.0
66426.0
66503.0
67501.0
68346.0
68346.0
68653.0
68730.0
68806.0
67578.0
65735.0
62970.0
64276.0
64660.0
65274.0
65581.0
65658.0
66042.0
65044.0
64276.0
63968.0
62586.0
61665.0
63508.0
63431.0
63738.0
63661.0
64045.0
63738.0
64199.0
63508.0
63661.0
63738.0
64122.0
64122.0
63585.0
63124.0
63354.0
63354.0
63354.0
62202.0
59131.0
60282.0
59514.0
59438.0
58670.0
60513.0
62893.0
63508.0
63585.0
63661.0
62893.0
63047.0
63047.0
63738.0
62970.0
63201.0
63201.0
63738.0
63738.0
63661.0
64429.0
64429.0
64122.0
64122.0
64045.0
63738.0
63738.0
66195.0
65197.0
64199.0
63354.0
63124.0
63047.0
63201.0
63738.0
63354.0
63661.0
63354.0
63661.0
63738.0
64506.0
65581.0
66119.0
66042.0
66042.0
64967.0
64583.0
65120.0
64506.0
64122.0
64429.0
65274.0
65120.0
65120.0
65965.0
66426.0
67731.0
68039.0
67731.0
67194.0
67347.0
66195.0
66503.0
67194.0
66042.0
66042.0
64660.0
64199.0
63738.0
65888.0
65274.0
65274.0
65274.0
65274.0
65658.0
65351.0
65197.0
66349.0
66733.0
65888.0
67271.0
67271.0
69267.0
71033.0
70342.0
70957.0
71801.0
72185.0
72569.0
71417.0
70649.0
71801.0
71801.0
69958.0
71494.0
71494.0
74105.0
74643.0
74643.0
76716.0
75103.0
76716.0
73721.0
75948.0
76568.0
75794.0
75485.0
75330.0
75562.0
75872.0
76801.0
75794.0
75794.0
76646.0
76878.0
81291.0
82839.0
81136.0
80904.0
81756.0
81136.0
80439.0
79897.0
79975.0
76646.0
76723.0
79743.0
79743.0
79356.0
78117.0
75407.0
70143.0
72001.0
70530.0
74710.0
76568.0
76568.0
77420.0
72852.0
75252.0
77420.0
78968.0
78426.0
77885.0
77420.0
75949.0
76026.0
76026.0
76801.0
76878.0
76181.0
75330.0
74633.0
73704.0
73549.0
73936.0
74555.0
74168.0
74555.0
74091.0
74014.0
75485.0
72930.0
75097.0
74168.0
73317.0
73626.0
73472.0
73781.0
73394.0
73394.0
75020.0
75717.0
78968.0
78891.0
78891.0
77420.0
75485.0
76568.0
75485.0
76414.0
75485.0
74555.0
76259.0
79743.0
79743.0
80517.0
76336.0
76646.0
76646.0
77420.0
76723.0
78349.0
76878.0
75097.0
75949.0
75794.0
75330.0
74943.0
75020.0
74323.0
73239.0
72852.0
76646.0
74943.0
75407.0
77265.0
77730.0
76414.0
77110.0
76336.0
80285.0
82065.0
82607.0
81214.0
79743.0
77420.0
78968.0
78814.0
79588.0
